rating_id,officer_id,citizen_id,professionalism,behavior,transparency,service_quality,rating_value,comment,ip_address,created_at,is_suspicious,anomaly_score
382,TN-REV-20004,USER-137,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-26 21:00:00,1,0.84
383,TN-TNP-30004,USER-127,4,4,5,5,4.5,"Helpful officer, resolved my query in 10 minutes.",10.0.46.102,2026-07-24 20:00:00,0,0.33
384,TN-REV-20001,USER-154,5,5,4,5,4.8,Suspicious request for extra processing charge without receipt.,10.0.11.208,2026-07-17 08:00:00,0,0.31
385,TN-REV-20002,USER-199,4,4,4,4,4.0,"Very professional behavior, explained the verification clearly.",10.0.27.22,2026-07-23 20:00:00,0,0.13
386,TN-REV-20001,USER-257,4,5,4,4,4.2,Extremely polite and transparent officer.,10.0.27.237,2026-07-18 07:00:00,0,0.21
387,TN-POL-10008,USER-289,4,4,5,5,4.5,Extremely polite and transparent officer.,10.0.42.34,2026-07-26 01:00:00,0,0.26
388,TN-POL-10002,USER-175,5,5,4,5,4.8,"Very professional behavior, explained the verification clearly.",10.0.36.195,2026-08-01 15:00:00,0,0.32
389,TN-POL-10002,USER-141,5,5,4,5,4.8,Suspicious request for extra processing charge without receipt.,10.0.24.167,2026-08-08 22:00:00,0,0.25
390,TN-TNP-30004,USER-240,4,5,4,5,4.5,"Delayed service, asked unnecessary questions.",10.0.34.2,2026-07-17 21:00:00,0,0.34
391,TN-POL-10001,USER-105,5,4,5,4,4.5,Extremely polite and transparent officer.,10.0.12.142,2026-07-22 18:00:00,0,0.3
392,TN-POL-10007,USER-259,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-28 08:00:00,1,0.73
393,TN-POL-10007,USER-269,5,4,4,5,4.5,Extremely polite and transparent officer.,10.0.20.19,2026-07-12 03:00:00,0,0.17
394,TN-REV-20003,USER-244,5,5,4,5,4.8,Efficient handling of traffic clearance during rush hour.,10.0.3.163,2026-07-12 19:00:00,0,0.12
395,TN-REV-20004,USER-174,5,5,5,4,4.8,"Delayed service, asked unnecessary questions.",10.0.45.91,2026-08-02 15:00:00,0,0.16
396,TN-REV-20004,USER-213,4,4,5,4,4.2,Prompt response and courteous assistance at the counter.,10.0.20.176,2026-07-13 06:00:00,0,0.18
397,TN-REV-20004,USER-120,4,5,4,4,4.2,Efficient handling of traffic clearance during rush hour.,10.0.20.142,2026-07-12 12:00:00,0,0.23
398,TN-REV-20001,USER-184,5,4,5,5,4.8,Extremely polite and transparent officer.,10.0.35.249,2026-07-13 13:00:00,0,0.23
399,TN-TNP-30003,USER-154,5,5,4,4,4.5,"Very professional behavior, explained the verification clearly.",10.0.46.133,2026-08-07 19:00:00,0,0.12
400,TN-POL-10001,USER-258,5,4,5,5,4.8,"Helpful officer, resolved my query in 10 minutes.",10.0.43.27,2026-07-28 21:00:00,0,0.13
401,TN-REV-20004,USER-221,4,5,5,5,4.8,"Delayed service, asked unnecessary questions.",10.0.34.91,2026-07-30 06:00:00,0,0.08
402,TN-TNP-30002,USER-142,5,5,4,4,4.5,"Very professional behavior, explained the verification clearly.",10.0.41.20,2026-07-27 01:00:00,0,0.2
403,TN-POL-10003,USER-108,4,4,4,5,4.2,Extremely polite and transparent officer.,10.0.23.121,2026-07-31 04:00:00,0,0.17
404,TN-POL-10002,USER-171,5,4,5,5,4.8,Efficient handling of traffic clearance during rush hour.,10.0.46.67,2026-08-03 21:00:00,0,0.24
405,TN-POL-10008,USER-218,4,5,5,5,4.8,"Delayed service, asked unnecessary questions.",10.0.26.18,2026-08-02 08:00:00,0,0.25
406,TN-POL-10002,USER-188,4,4,5,4,4.2,Great guidance on registration procedure.,10.0.33.17,2026-07-24 15:00:00,0,0.2
407,TN-REV-20005,USER-110,4,5,5,4,4.5,Great guidance on registration procedure.,10.0.19.87,2026-08-02 06:00:00,0,0.2
408,TN-POL-10002,USER-166,5,5,5,4,4.8,Efficient handling of traffic clearance during rush hour.,10.0.11.208,2026-07-26 04:00:00,0,0.22
409,TN-POL-10010,USER-294,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-14 11:00:00,1,0.79
410,TN-REV-20003,USER-272,4,4,4,5,4.2,"Delayed service, asked unnecessary questions.",10.0.12.21,2026-07-12 13:00:00,0,0.21
411,TN-TNP-30003,USER-151,5,4,5,5,4.8,Prompt response and courteous assistance at the counter.,10.0.4.130,2026-07-13 04:00:00,0,0.08
412,TN-POL-10007,USER-246,4,5,5,4,4.5,"Helpful officer, resolved my query in 10 minutes.",10.0.40.163,2026-07-10 09:00:00,0,0.19
413,TN-POL-10007,USER-123,5,5,5,5,5.0,Suspicious request for extra processing charge without receipt.,10.0.29.28,2026-07-27 07:00:00,0,0.3
414,TN-TNP-30001,USER-295,4,4,4,5,4.2,Efficient handling of traffic clearance during rush hour.,10.0.27.95,2026-07-27 13:00:00,0,0.29
415,TN-REV-20005,USER-222,5,5,4,4,4.5,Efficient handling of traffic clearance during rush hour.,10.0.30.106,2026-07-17 02:00:00,0,0.19
416,TN-POL-10005,USER-200,5,5,4,4,4.5,Suspicious request for extra processing charge without receipt.,10.0.14.13,2026-07-16 11:00:00,0,0.2
417,TN-POL-10001,USER-104,4,4,5,5,4.5,"Delayed service, asked unnecessary questions.",10.0.19.28,2026-07-13 03:00:00,0,0.13
418,TN-POL-10004,USER-257,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-08-02 06:00:00,1,0.95
419,TN-POL-10010,USER-126,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-08-06 18:00:00,1,0.78
420,TN-POL-10006,USER-225,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-23 00:00:00,1,0.86
421,TN-POL-10010,USER-205,5,5,4,5,4.8,Extremely polite and transparent officer.,10.0.26.42,2026-07-30 01:00:00,0,0.15
422,TN-REV-20003,USER-182,4,5,5,4,4.5,Prompt response and courteous assistance at the counter.,10.0.22.235,2026-07-23 10:00:00,0,0.07
423,TN-REV-20004,USER-265,4,5,4,5,4.5,Suspicious request for extra processing charge without receipt.,10.0.17.249,2026-07-21 20:00:00,0,0.33
424,TN-POL-10001,USER-280,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-30 12:00:00,1,0.91
425,TN-REV-20003,USER-158,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-08-03 06:00:00,1,0.85
426,TN-POL-10005,USER-146,5,4,5,4,4.5,"Helpful officer, resolved my query in 10 minutes.",10.0.32.84,2026-07-12 20:00:00,0,0.21
427,TN-TNP-30001,USER-190,4,4,4,4,4.0,Great guidance on registration procedure.,10.0.40.111,2026-08-07 13:00:00,0,0.31
428,TN-POL-10007,USER-126,4,5,4,5,4.5,"Helpful officer, resolved my query in 10 minutes.",10.0.17.56,2026-07-12 09:00:00,0,0.21
429,TN-POL-10003,USER-205,5,4,5,5,4.8,Prompt response and courteous assistance at the counter.,10.0.37.244,2026-07-10 03:00:00,0,0.33
430,TN-POL-10002,USER-300,4,5,5,5,4.8,"Helpful officer, resolved my query in 10 minutes.",10.0.44.18,2026-07-26 05:00:00,0,0.06
431,TN-TNP-30004,USER-221,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-31 10:00:00,1,0.77
432,TN-POL-10004,USER-280,4,4,5,5,4.5,Extremely polite and transparent officer.,10.0.46.48,2026-07-29 05:00:00,0,0.09
433,TN-REV-20002,USER-244,5,5,5,4,4.8,Prompt response and courteous assistance at the counter.,10.0.24.55,2026-07-24 22:00:00,0,0.16
434,TN-REV-20005,USER-294,4,5,5,5,4.8,"Delayed service, asked unnecessary questions.",10.0.10.140,2026-07-20 08:00:00,0,0.09
435,TN-REV-20004,USER-207,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-08-08 01:00:00,1,0.79
436,TN-TNP-30005,USER-263,5,4,5,5,4.8,"Very professional behavior, explained the verification clearly.",10.0.11.48,2026-07-22 22:00:00,0,0.16
437,TN-POL-10006,USER-171,4,5,5,5,4.8,Prompt response and courteous assistance at the counter.,10.0.7.227,2026-07-23 14:00:00,0,0.09
438,TN-TNP-30004,USER-239,4,4,5,4,4.2,Suspicious request for extra processing charge without receipt.,10.0.35.61,2026-08-01 19:00:00,0,0.06
439,TN-REV-20005,USER-292,4,5,5,5,4.8,Great guidance on registration procedure.,10.0.5.112,2026-08-04 12:00:00,0,0.12
440,TN-POL-10005,USER-187,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-18 16:00:00,1,0.78
441,TN-TNP-30003,USER-232,5,4,4,4,4.2,"Very professional behavior, explained the verification clearly.",10.0.6.30,2026-07-14 01:00:00,0,0.19
442,TN-POL-10008,USER-218,4,5,4,5,4.5,Suspicious request for extra processing charge without receipt.,10.0.44.5,2026-07-29 00:00:00,0,0.11
443,TN-TNP-30001,USER-149,4,5,5,4,4.5,"Very professional behavior, explained the verification clearly.",10.0.1.121,2026-08-03 16:00:00,0,0.3
444,TN-POL-10005,USER-170,4,5,5,4,4.5,Suspicious request for extra processing charge without receipt.,10.0.25.185,2026-07-20 08:00:00,0,0.35
445,TN-REV-20004,USER-204,5,4,4,4,4.2,Extremely polite and transparent officer.,10.0.26.105,2026-08-08 01:00:00,0,0.09
446,TN-REV-20003,USER-131,4,4,5,5,4.5,Extremely polite and transparent officer.,10.0.50.153,2026-07-29 01:00:00,0,0.18
447,TN-POL-10001,USER-122,5,4,4,5,4.5,Suspicious request for extra processing charge without receipt.,10.0.7.35,2026-07-25 23:00:00,0,0.13
448,TN-POL-10006,USER-152,4,4,5,5,4.5,Extremely polite and transparent officer.,10.0.8.167,2026-07-22 00:00:00,0,0.28
449,TN-TNP-30004,USER-283,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-08-07 07:00:00,1,0.72
450,TN-POL-10009,USER-148,5,5,4,5,4.8,Suspicious request for extra processing charge without receipt.,10.0.9.233,2026-07-29 16:00:00,0,0.11
451,TN-POL-10007,USER-200,5,5,4,5,4.8,Suspicious request for extra processing charge without receipt.,10.0.35.11,2026-07-30 20:00:00,0,0.29
452,TN-TNP-30004,USER-104,4,5,5,4,4.5,Suspicious request for extra processing charge without receipt.,10.0.32.210,2026-07-27 11:00:00,0,0.21
453,TN-POL-10006,USER-256,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-08-09 03:00:00,1,0.78
454,TN-TNP-30005,USER-209,5,5,4,5,4.8,Suspicious request for extra processing charge without receipt.,10.0.18.45,2026-07-15 02:00:00,0,0.29
455,TN-REV-20001,USER-274,5,4,5,5,4.8,Efficient handling of traffic clearance during rush hour.,10.0.38.183,2026-08-01 07:00:00,0,0.19
456,TN-POL-10009,USER-278,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-28 03:00:00,1,0.76
457,TN-POL-10009,USER-207,4,4,5,4,4.2,Great guidance on registration procedure.,10.0.10.221,2026-07-18 20:00:00,0,0.18
458,TN-TNP-30002,USER-208,5,4,5,4,4.5,Efficient handling of traffic clearance during rush hour.,10.0.7.209,2026-07-23 13:00:00,0,0.16
459,TN-REV-20003,USER-147,4,4,5,5,4.5,Extremely polite and transparent officer.,10.0.7.38,2026-08-09 03:00:00,0,0.15
460,TN-REV-20003,USER-126,4,4,4,5,4.2,"Helpful officer, resolved my query in 10 minutes.",10.0.34.79,2026-07-23 02:00:00,0,0.08
461,TN-REV-20005,USER-141,5,4,5,5,4.8,"Delayed service, asked unnecessary questions.",10.0.41.11,2026-07-12 19:00:00,0,0.16
462,TN-POL-10005,USER-217,5,4,5,5,4.8,"Delayed service, asked unnecessary questions.",10.0.25.187,2026-07-28 22:00:00,0,0.08
463,TN-TNP-30005,USER-225,5,4,4,5,4.5,Great guidance on registration procedure.,10.0.23.121,2026-07-11 15:00:00,0,0.22
464,TN-TNP-30004,USER-197,4,4,5,4,4.2,Great guidance on registration procedure.,10.0.41.18,2026-07-10 01:00:00,0,0.06
465,TN-REV-20002,USER-289,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-20 13:00:00,1,0.74
466,TN-REV-20002,USER-181,5,4,5,4,4.5,"Delayed service, asked unnecessary questions.",10.0.30.49,2026-07-28 12:00:00,0,0.3
467,TN-POL-10010,USER-113,5,5,4,5,4.8,Efficient handling of traffic clearance during rush hour.,10.0.33.205,2026-08-02 15:00:00,0,0.29
468,TN-POL-10009,USER-270,4,4,4,5,4.2,"Very professional behavior, explained the verification clearly.",10.0.13.181,2026-07-29 08:00:00,0,0.09
469,TN-POL-10001,USER-283,5,4,4,5,4.5,Extremely polite and transparent officer.,10.0.26.117,2026-08-01 19:00:00,0,0.14
470,TN-POL-10009,USER-123,5,5,5,5,5.0,"Delayed service, asked unnecessary questions.",10.0.39.63,2026-07-17 02:00:00,0,0.31
471,TN-POL-10002,USER-287,5,4,4,5,4.5,Extremely polite and transparent officer.,10.0.44.14,2026-07-28 09:00:00,0,0.06
472,TN-REV-20002,USER-156,5,5,4,4,4.5,Suspicious request for extra processing charge without receipt.,10.0.22.134,2026-07-13 10:00:00,0,0.31
473,TN-TNP-30001,USER-220,5,4,4,5,4.5,Suspicious request for extra processing charge without receipt.,10.0.3.121,2026-08-04 18:00:00,0,0.33
474,TN-POL-10010,USER-255,4,5,4,4,4.2,Suspicious request for extra processing charge without receipt.,10.0.25.163,2026-07-29 18:00:00,0,0.27
475,TN-REV-20005,USER-258,4,4,5,4,4.2,Efficient handling of traffic clearance during rush hour.,10.0.46.113,2026-07-22 10:00:00,0,0.09
476,TN-REV-20002,USER-256,4,4,4,5,4.2,Suspicious request for extra processing charge without receipt.,10.0.5.20,2026-07-18 08:00:00,0,0.12
477,TN-TNP-30002,USER-104,4,5,4,5,4.5,"Very professional behavior, explained the verification clearly.",10.0.29.249,2026-07-16 02:00:00,0,0.25
478,TN-REV-20005,USER-270,5,5,4,4,4.5,Great guidance on registration procedure.,10.0.8.92,2026-07-20 13:00:00,0,0.17
479,TN-POL-10004,USER-174,5,5,5,4,4.8,Extremely polite and transparent officer.,10.0.20.126,2026-07-16 07:00:00,0,0.14
480,TN-TNP-30004,USER-136,5,4,5,4,4.5,Prompt response and courteous assistance at the counter.,10.0.49.141,2026-07-22 05:00:00,0,0.22
481,TN-REV-20004,USER-147,5,5,4,5,4.8,"Very professional behavior, explained the verification clearly.",10.0.1.196,2026-07-23 23:00:00,0,0.23
482,TN-POL-10009,USER-231,4,5,4,5,4.5,Efficient handling of traffic clearance during rush hour.,10.0.30.239,2026-07-18 04:00:00,0,0.18
483,TN-REV-20005,USER-194,5,5,5,5,5.0,"Very professional behavior, explained the verification clearly.",10.0.28.137,2026-08-05 09:00:00,0,0.32
484,TN-POL-10006,USER-228,4,5,5,4,4.5,"Delayed service, asked unnecessary questions.",10.0.31.196,2026-07-27 02:00:00,0,0.13
485,TN-REV-20005,USER-288,5,5,4,4,4.5,Suspicious request for extra processing charge without receipt.,10.0.43.204,2026-08-07 13:00:00,0,0.13
486,TN-POL-10002,USER-225,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-16 23:00:00,1,0.72
487,TN-POL-10009,USER-148,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-18 00:00:00,1,0.91
488,TN-POL-10003,USER-156,5,5,4,5,4.8,Extremely polite and transparent officer.,10.0.45.81,2026-08-05 15:00:00,0,0.08
489,TN-REV-20001,USER-293,4,5,5,4,4.5,Prompt response and courteous assistance at the counter.,10.0.11.235,2026-07-19 14:00:00,0,0.08
490,TN-TNP-30005,USER-192,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-17 00:00:00,1,0.76
491,TN-TNP-30001,USER-184,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-08-05 03:00:00,1,0.86
492,TN-POL-10010,USER-101,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-29 12:00:00,1,0.75
493,TN-TNP-30005,USER-143,5,4,5,5,4.8,Efficient handling of traffic clearance during rush hour.,10.0.29.183,2026-07-19 10:00:00,0,0.09
494,TN-POL-10001,USER-258,4,4,5,5,4.5,"Helpful officer, resolved my query in 10 minutes.",10.0.9.86,2026-07-13 22:00:00,0,0.26
495,TN-POL-10010,USER-274,5,4,4,4,4.2,Extremely polite and transparent officer.,10.0.44.235,2026-07-12 00:00:00,0,0.27
496,TN-POL-10001,USER-247,5,5,5,5,5.0,"Helpful officer, resolved my query in 10 minutes.",10.0.21.247,2026-08-06 15:00:00,0,0.15
497,TN-POL-10003,USER-139,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-29 14:00:00,1,0.76
498,TN-POL-10005,USER-286,1,1,1,1,1.0,Unsatisfactory experience fake officer!,192.168.1.105,2026-07-22 21:00:00,1,0.83
499,TN-POL-10008,USER-182,4,5,4,4,4.2,"Very professional behavior, explained the verification clearly.",10.0.2.191,2026-07-19 22:00:00,0,0.17
500,TN-POL-10006,USER-192,5,4,4,4,4.2,Prompt response and courteous assistance at the counter.,10.0.30.67,2026-07-12 12:00:00,0,0.08
